Data_Cadastro,ID_Cliente,Idade,Genero,CEP
2023-11-04,83019,59,Masculino,55552
2023-12-09,83054,58,Masculino,55552
2022-09-01,92712,18,Masculino,55552
2020-10-02,3542,49,Masculino,56900
2022-11-02,5758,62,Masculino,56900
2022-04-07,21227,69,Masculino,56900
2022-07-29,42412,37,Masculino,56900
2024-04-02,62290,70,Masculino,56900
2024-04-19,69307,70,Masculino,56900
2022-10-27,69883,32,Masculino,56900
2021-12-23,71758,67,Masculino,56900
2024-01-18,92781,31,Masculino,56900
2023-05-17,94430,26,Masculino,56900
2023-07-21,3509,62,Masculino,52360
2023-01-06,9567,57,Masculino,52360
2024-05-18,20369,25,Masculino,52360
2022-10-10,37561,52,Masculino,52360
2021-12-30,37921,39,Masculino,52360
2023-11-15,50027,21,Masculino,52360
2022-04-19,54029,49,Masculino,52360
2023-01-15,72728,49,Masculino,52360
2023-05-28,74598,54,Masculino,52360
2023-07-27,84760,13,Masculino,52360
2022-09-03,92473,29,Masculino,52360
2024-05-10,99256,64,Masculino,52360
2021-04-23,2172,32,Masculino,57750
2022-10-29,6342,20,Masculino,57750
2022-08-09,11432,36,Masculino,57750
2020-04-19,21615,51,Masculino,57750
2023-01-03,34725,65,Masculino,57750
2020-10-06,4046,65,Masculino,54799
2024-06-25,7709,37,Masculino,54799
2020-10-29,21271,47,Masculino,54799
2021-08-05,35178,27,Masculino,54799
2023-01-23,36651,13,Masculino,54799
2022-04-11,43273,49,Masculino,54799
2023-03-01,58910,22,Masculino,54799
2021-08-16,76433,14,Masculino,54799
2021-08-01,7800,21,Masculino,71052
2023-11-19,15158,20,Masculino,71052
2021-08-12,15506,20,Masculino,71052
2024-05-13,37505,62,Masculino,71052
2020-03-21,58174,60,Masculino,71052
2024-06-27,65485,34,Masculino,71052
2024-04-26,76591,48,Masculino,71052
2023-01-05,76652,70,Masculino,71052
2020-11-22,80373,18,Masculino,71052
2020-01-25,82250,50,Masculino,71052
2020-07-11,90794,67,Masculino,71052
2023-06-16,96313,25,Masculino,71052
2020-07-13,627,49,Masculino,71000
2024-02-12,19581,62,Masculino,71000
2021-01-06,28366,44,Masculino,71000
2024-04-15,40724,20,Masculino,71000
2022-10-05,41655,70,Masculino,71000
2020-10-20,67199,28,Masculino,71000
2021-06-07,73860,17,Masculino,71000
2023-04-19,18113,47,Masculino,71051
2022-05-05,20898,62,Masculino,71051
2021-01-21,27120,32,Masculino,71051
2024-06-16,29474,52,Masculino,71051
2021-12-05,31352,69,Masculino,71051
2020-12-07,37474,35,Masculino,71051
2023-06-01,42746,49,Masculino,71051
2022-02-28,43673,69,Masculino,71051
2020-09-19,44938,25,Masculino,71051
2023-02-23,58944,61,Masculino,71051
2023-09-11,62145,16,Masculino,71051
2022-02-18,63294,32,Masculino,71051
2022-01-19,68837,38,Masculino,71051
2023-01-26,68943,14,Masculino,71051
2022-01-13,70123,18,Masculino,71051
2022-12-27,79458,68,Masculino,71051
2023-06-30,81609,21,Masculino,71051
2023-02-06,85473,67,Masculino,71051
2022-04-26,86110,13,Masculino,71051
2021-11-09,89503,28,Masculino,71051
2020-03-04,91140,63,Masculino,71051
2020-05-07,95115,30,Masculino,71051
2020-11-26,1533,61,Masculino,54999
2021-03-28,64274,47,Masculino,54999
2023-06-02,75981,55,Masculino,54999
2022-08-20,18605,14,Masculino,72557
2024-06-22,43212,18,Masculino,72557
2023-03-11,43789,47,Masculino,72557
2021-12-13,75787,14,Masculino,72557
2022-01-09,85217,60,Masculino,72557
2023-06-21,99258,12,Masculino,72557
2023-10-27,2334,40,Masculino,53899
2022-09-16,10555,67,Masculino,53899
2021-04-06,21424,29,Masculino,53899
2022-06-04,28637,62,Masculino,53899
2020-12-29,74826,69,Masculino,53899
2022-01-12,94247,67,Masculino,53899
2023-07-20,97692,31,Masculino,53899
2021-08-26,1527,35,Masculino,71104
2024-06-24,8099,28,Masculino,71104
2022-03-13,9876,21,Masculino,71104
2022-10-08,42127,53,Masculino,71104
2021-09-12,44705,16,Masculino,71104
2020-11-30,50196,47,Masculino,71104
2024-06-27,91948,46,Masculino,71104
2022-09-16,5059,63,Masculino,54901
2021-05-21,11776,33,Masculino,54901
2022-04-08,37902,54,Masculino,54901
2021-08-25,39329,41,Masculino,54901
2022-03-30,49960,46,Masculino,54901
2023-05-09,56679,19,Masculino,54901
2022-09-27,74693,24,Masculino,54901
2023-07-06,87759,48,Masculino,54901
2022-04-24,94099,56,Masculino,54901
2024-02-13,2020,67,Masculino,53010
2022-01-15,2581,50,Masculino,53010
2021-05-28,24919,20,Masculino,53010
2020-10-08,33761,70,Masculino,53010
2023-12-20,42025,65,Masculino,53010
2020-12-23,50398,17,Masculino,53010
2023-11-24,57697,61,Masculino,53010
2020-09-09,60039,28,Masculino,53010
2023-12-07,60988,65,Masculino,53010
2022-04-06,79682,50,Masculino,53010
2024-06-17,85778,52,Masculino,53010
2022-09-30,85994,53,Masculino,53010
2023-08-25,89127,25,Masculino,53010
2021-09-18,91551,20,Masculino,53010
2024-06-15,93147,22,Masculino,53010
2021-05-23,2626,37,Masculino,74199
2024-05-28,9308,15,Masculino,74199
2021-03-16,37883,18,Masculino,74199
2022-06-10,44919,69,Masculino,74199
2022-07-17,60106,51,Masculino,74199
2020-12-10,87846,33,Masculino,74199
2024-01-10,99067,19,Masculino,74199
2024-04-11,457,16,Masculino,53199
2022-07-06,51568,61,Masculino,53199
2023-07-15,933,52,Masculino,72750
2020-07-12,10558,61,Masculino,72750
2022-03-03,28014,69,Masculino,72750
2024-03-15,59146,70,Masculino,72750
2020-12-11,16996,31,Masculino,74099
2020-10-08,38781,16,Masculino,74099
2024-04-10,54614,16,Masculino,74099
2020-02-11,56034,21,Masculino,74099
2021-12-03,58735,37,Masculino,74099
2023-04-30,75713,25,Masculino,74099
2020-04-04,77892,45,Masculino,74099
2023-07-24,86504,55,Masculino,74099
2022-06-25,90149,40,Masculino,74099
2021-03-16,5533,63,Masculino,72761
2021-07-27,29536,48,Masculino,72761
2020-12-16,40496,38,Masculino,72761
2023-08-17,49213,44,Masculino,72761
2021-12-26,58761,65,Masculino,72761
2020-09-18,80492,52,Masculino,72761
2022-08-03,85435,51,Masculino,72761
2022-09-07,93896,61,Masculino,72761
2023-10-19,96155,37,Masculino,72761
2023-06-13,13471,22,Masculino,62553
2022-06-14,82300,68,Masculino,62553
2021-01-02,95,45,Masculino,72759
2024-04-24,17316,33,Masculino,72759
2022-06-03,34901,52,Masculino,72759
2021-08-23,40732,34,Masculino,72759
2021-03-23,43079,31,Masculino,72759
2022-01-10,48860,21,Masculino,72759
2020-01-14,62786,64,Masculino,72759
2021-03-26,74071,68,Masculino,72759
2020-08-25,92800,38,Masculino,72759
2020-02-29,12661,44,Masculino,62465
2020-02-25,46319,33,Masculino,62465
2022-11-03,81330,64,Masculino,62465
2021-03-27,65120,15,Masculino,62250
2021-06-09,67805,14,Masculino,62250
2020-11-15,70927,18,Masculino,62250
2024-03-29,99506,59,Masculino,62250
2022-09-22,3636,23,Masculino,62552
2021-02-09,7662,24,Masculino,62552
2024-06-27,26205,53,Masculino,62552
2022-01-11,54599,69,Masculino,62552
2020-02-15,63824,48,Masculino,62552
2022-07-07,65486,24,Masculino,62552
2023-10-14,67196,50,Masculino,62552
2020-01-06,90528,42,Masculino,62552
2021-08-26,94405,36,Masculino,62552
2021-11-17,94858,18,Masculino,62552
2020-10-28,383,25,Masculino,65599
2020-07-26,13933,32,Masculino,65599
2020-07-19,18997,21,Masculino,65599
2020-02-04,32635,37,Masculino,65599
2023-10-25,77078,39,Masculino,65599
2021-06-03,93073,50,Masculino,65599
2020-05-27,1161,17,Masculino,65799
2021-09-09,17578,67,Masculino,65799
2022-02-14,32408,56,Masculino,65799
2022-01-26,44908,17,Masculino,65799
2022-08-27,54344,44,Masculino,65799
2021-10-02,55563,55,Masculino,65799
2022-01-06,60370,53,Masculino,65799
2024-04-30,97729,24,Masculino,65799
2023-02-21,99009,43,Masculino,65799
2023-03-02,2587,60,Masculino,62154
2024-01-12,9711,34,Masculino,62154
2020-09-03,16376,66,Masculino,62154
2023-08-18,19261,21,Masculino,62154
2021-02-04,29506,55,Masculino,62154
2021-02-16,49069,26,Masculino,62154
2023-02-21,49182,59,Masculino,62154
2020-01-17,16877,12,Masculino,65099
2022-03-05,24725,68,Masculino,65099
2022-09-15,46355,60,Masculino,65099
2023-04-10,47452,60,Masculino,65099
2020-03-02,52758,57,Masculino,65099
2021-06-28,61548,29,Masculino,65099
2023-02-25,74196,12,Masculino,65099
2023-11-05,82850,46,Masculino,65099
2023-05-13,21081,46,Masculino,65001
2023-04-13,75766,21,Masculino,65001
2024-05-18,5904,39,Masculino,65702
2022-03-01,23402,30,Masculino,65702
2024-02-17,43323,46,Masculino,65702
2020-08-25,44538,44,Masculino,65702
2020-07-29,59880,64,Masculino,65702
2022-01-25,72801,23,Masculino,65702
2021-03-21,17767,38,Masculino,65201
2021-01-01,29650,45,Masculino,65201
2021-06-23,51743,34,Masculino,65201
2023-01-13,66297,38,Masculino,65201
2023-07-04,79639,66,Masculino,65201
2022-10-06,87891,25,Masculino,65201
2021-04-17,89680,15,Masculino,65201
2020-12-09,90197,21,Masculino,65201
2020-03-19,91254,12,Masculino,65201
2024-04-27,94966,23,Masculino,65201
2020-01-07,14933,18,Masculino,65206
2022-05-02,20318,46,Masculino,65206
2022-03-08,20652,65,Masculino,65206
2024-04-05,25755,12,Masculino,65206
2020-04-04,41314,20,Masculino,65206
2022-03-22,47492,59,Masculino,65206
2023-07-12,17447,49,Masculino,64100
2024-06-19,47494,28,Masculino,64100
2020-02-12,51496,22,Masculino,64100
2023-03-29,67350,70,Masculino,64100
2022-10-04,12837,28,Masculino,64200
2021-02-14,15101,65,Masculino,64200
2022-12-05,18084,57,Masculino,64200
2021-10-19,20070,45,Masculino,64200
2023-11-04,29952,44,Masculino,64200
2022-05-16,52008,61,Masculino,64200
2023-07-27,70511,52,Masculino,64200
2023-09-29,72522,68,Masculino,64200
2024-02-23,76692,70,Masculino,64200
2020-07-30,82554,18,Masculino,64200
2024-04-13,84521,64,Masculino,64200
2023-07-06,2374,62,Masculino,63004
2021-04-03,10347,53,Masculino,63004
2021-09-21,25020,35,Masculino,63004
2024-01-04,29036,18,Masculino,63004
2020-04-06,33371,64,Masculino,63004
2023-09-02,53507,42,Masculino,63004
2021-03-19,64964,53,Masculino,63004
2020-05-07,79033,18,Masculino,63004
2022-12-20,87996,46,Masculino,63004
2022-01-17,90722,51,Masculino,63004
2021-04-26,3231,25,Masculino,64007
2023-02-26,34116,57,Masculino,64007
2023-12-07,37850,65,Masculino,64007
2020-03-26,45494,67,Masculino,64007
2020-08-28,47152,36,Masculino,64007
2022-09-06,90215,36,Masculino,64007
2020-03-15,94506,20,Masculino,64007
2021-01-04,98695,59,Masculino,64007
2023-12-13,526,24,Masculino,64000
2022-05-11,14216,68,Masculino,64000
2020-05-21,20280,53,Masculino,64000
2020-03-25,70039,26,Masculino,64000
2020-10-28,2547,65,Masculino,63421
2023-05-05,9331,39,Masculino,63421
2022-05-01,10409,21,Masculino,63421
2022-06-09,24321,53,Masculino,63421
2022-12-31,38009,12,Masculino,63421
2020-09-26,67281,62,Masculino,63421
2022-03-02,1843,70,Masculino,63500
2020-08-17,3082,67,Masculino,63500
2023-08-03,34350,26,Masculino,63500
2022-07-03,41513,51,Masculino,63500
2023-08-05,64670,26,Masculino,63500
2023-11-17,69623,44,Masculino,63500
2020-09-22,82008,55,Masculino,63500
2022-05-16,92332,33,Masculino,63500
2023-01-17,98726,16,Masculino,63500
2022-11-05,6005,52,Masculino,64499
2022-04-10,16145,51,Masculino,64499
2021-04-15,48127,28,Masculino,64499
2022-08-30,58975,18,Masculino,64499
2021-09-04,94487,43,Masculino,64499
2021-02-04,5522,59,Masculino,66699
2024-05-09,10447,64,Masculino,66699
2021-06-20,11431,18,Masculino,66699
2020-02-13,16560,50,Masculino,66699
2022-04-08,24373,55,Masculino,66699
2023-11-22,28312,26,Masculino,66699
2022-07-16,38930,42,Masculino,66699
2022-04-08,56136,28,Masculino,66699
2021-10-07,63027,14,Masculino,66699
2024-02-18,65461,60,Masculino,66699
2020-12-25,2138,69,Masculino,66104
2024-06-25,7806,42,Masculino,66104
2022-02-02,16800,58,Masculino,66104
2021-10-03,51334,53,Masculino,66104
2020-08-28,67885,21,Masculino,66104
2023-07-30,73248,60,Masculino,66104
2024-01-22,74608,57,Masculino,66104
2022-08-16,89515,44,Masculino,66104
2020-09-01,92586,35,Masculino,66104
2023-02-13,42809,48,Masculino,66008
2023-09-01,47282,45,Masculino,66008
2022-09-23,72452,31,Masculino,66008
2024-06-24,80752,20,Masculino,66008
2023-01-31,82409,58,Masculino,66008
2022-01-11,86368,31,Masculino,66008
2020-01-23,16507,62,Masculino,66299
2024-05-12,19153,53,Masculino,66299
2022-08-29,38331,14,Masculino,66299
2021-06-10,53191,40,Masculino,66299
2023-05-12,92334,13,Masculino,66299
2020-03-21,3204,61,Masculino,161042
2021-06-03,17510,25,Masculino,161042
2023-02-19,39698,49,Masculino,161042
2022-11-25,45151,26,Masculino,161042
2021-12-27,65173,25,Masculino,161042
2022-09-12,78741,13,Masculino,161042
2023-09-03,85304,28,Masculino,161042
2020-10-31,7028,20,Masculino,161006
2023-09-12,14807,13,Masculino,161006
2023-11-16,16796,36,Masculino,161006
2021-01-14,20690,53,Masculino,161006
2022-05-08,30211,66,Masculino,161006
2021-07-31,33246,38,Masculino,161006
2020-10-22,33432,49,Masculino,161006
2024-05-15,35917,27,Masculino,161006
2023-10-28,44716,52,Masculino,161006
2022-01-04,46362,13,Masculino,161006
2020-05-27,50457,58,Masculino,161006
2021-01-27,51772,34,Masculino,161006
2022-05-15,57325,31,Masculino,161006
2022-06-01,64535,48,Masculino,161006
2021-05-04,86505,26,Masculino,161006
2020-12-03,96094,20,Masculino,161006
2024-05-11,8440,37,Masculino,161000
2024-04-16,10389,69,Masculino,161000
2022-08-20,23688,54,Masculino,161000
2020-04-01,40167,19,Masculino,161000
2020-09-26,50430,60,Masculino,161000
2020-02-15,72410,16,Masculino,161000
2022-07-19,96504,47,Masculino,161000
2022-02-16,5605,18,Masculino,161099
2023-10-31,52261,40,Masculino,161099
2024-02-08,61083,59,Masculino,161099
2023-06-15,86678,32,Masculino,161099
2024-04-21,98458,47,Masculino,161099
2022-07-17,851,32,Masculino,163455
2023-04-06,4252,55,Masculino,163455
2021-08-02,22226,66,Masculino,163455
2020-09-23,44077,32,Masculino,163455
2021-04-05,45959,26,Masculino,163455
2021-08-22,78257,65,Masculino,163455
2023-06-17,82591,67,Masculino,163455
2022-12-15,86120,40,Masculino,163455
2020-02-01,93970,42,Masculino,163455
2022-01-09,9379,45,Masculino,163711
2024-06-23,27557,45,Masculino,163711
2022-02-21,39144,15,Masculino,163711
2021-05-10,41519,56,Masculino,163711
2022-09-05,47814,47,Masculino,163711
2024-06-24,49187,28,Masculino,163711
2021-01-29,62826,52,Masculino,163711
2024-06-25,98002,70,Masculino,163711
2022-11-18,285,25,Masculino,163318
2023-01-24,21459,28,Masculino,163318
2022-06-01,31940,33,Masculino,163318
2022-07-04,45611,14,Masculino,163318
2022-11-22,72435,49,Masculino,163318
2024-02-19,86651,27,Masculino,163318
2024-06-25,88831,47,Masculino,163318
2024-01-15,5118,56,Masculino,151499
2021-07-24,36188,64,Masculino,151499
2023-03-22,72081,52,Masculino,151499
2021-10-08,98908,31,Masculino,151499
2021-05-25,4259,46,Masculino,151199
2020-03-26,4673,65,Masculino,151199
2024-02-02,15704,63,Masculino,151199
2023-08-06,19966,39,Masculino,151199
2022-12-24,22790,25,Masculino,151199
2023-09-24,24540,23,Masculino,151199
2021-01-13,28086,50,Masculino,151199
2021-10-06,62232,35,Masculino,151199
2021-07-05,69535,55,Masculino,151199
2020-11-29,70689,28,Masculino,151199
2023-03-27,80968,56,Masculino,151199
2023-10-28,6661,48,Masculino,150100
2023-12-20,7936,46,Masculino,150100
2023-02-24,12878,51,Masculino,150100
2023-06-18,29520,27,Masculino,150100
2020-11-26,62217,48,Masculino,150100
2020-05-11,65773,35,Masculino,150100
2020-09-18,66111,12,Masculino,150100
2022-08-30,67884,31,Masculino,150100
2021-11-30,86162,38,Masculino,150100
2024-01-10,87705,68,Masculino,150100
2020-11-20,2293,60,Masculino,150025
2022-09-10,11237,67,Masculino,150025
2020-10-04,14976,39,Masculino,150025
2023-08-20,18492,44,Masculino,150025
2021-09-26,44781,47,Masculino,150025
2024-04-17,45087,59,Masculino,150025
2023-09-05,51560,56,Masculino,150025
2023-03-13,90062,22,Masculino,150025
2022-12-07,90370,67,Masculino,150025
2021-03-07,98836,39,Masculino,150025
2020-01-15,2455,48,Masculino,150076
2024-06-09,15258,70,Masculino,150076
2022-03-23,15746,17,Masculino,150076
2023-01-28,40573,51,Masculino,150076
2022-07-09,42023,29,Masculino,150076
2020-10-11,43658,55,Masculino,150076
2023-07-28,45203,31,Masculino,150076
2022-02-13,51167,68,Masculino,150076
2023-12-22,53776,21,Masculino,150076
2022-12-22,54056,67,Masculino,150076
2023-09-07,68097,12,Masculino,150076
2022-02-24,78620,28,Masculino,150076
2024-03-04,86928,28,Masculino,150076
2022-03-28,93165,69,Masculino,150076
2021-02-02,404,49,Masculino,150010
2024-01-18,762,55,Masculino,150010
2020-09-25,10942,43,Masculino,150010
2020-06-16,12677,28,Masculino,150010
2023-04-21,17294,17,Masculino,150010
2020-04-22,17484,12,Masculino,150010
2021-12-21,19496,60,Masculino,150010
2022-06-09,32449,46,Masculino,150010
2021-01-05,32787,32,Masculino,150010
2023-01-28,39590,13,Masculino,150010
2021-12-08,51991,43,Masculino,150010
2020-10-17,58843,67,Masculino,150010
2020-08-21,69695,25,Masculino,150010
2021-11-04,79590,44,Masculino,150010
2022-04-08,80694,59,Masculino,150010
2020-12-22,84485,47,Masculino,150010
2020-12-31,84902,42,Masculino,150010
2024-02-16,84931,21,Masculino,150010
2021-12-08,91122,64,Masculino,150010
2020-03-20,94089,57,Masculino,150010
2022-05-09,16913,48,Masculino,150088
2022-06-06,26009,63,Masculino,150088
2023-11-09,29763,61,Masculino,150088
2024-04-06,44778,23,Masculino,150088
2023-10-02,52485,28,Masculino,150088
2024-05-31,54187,28,Masculino,150088
2023-01-08,64767,18,Masculino,150088
2024-03-03,65266,44,Masculino,150088
2023-04-09,66657,42,Masculino,150088
2021-04-17,85483,23,Masculino,150088
2023-12-23,95823,49,Masculino,150088
2023-04-23,78720,41,Masculino,150060
2020-04-07,83194,56,Masculino,150060
2024-06-25,84148,69,Masculino,150060
2022-05-31,91302,45,Masculino,150060
2022-06-25,7610,68,Masculino,150080
2024-06-12,12282,27,Masculino,150080
2023-04-07,16972,52,Masculino,150080
2023-08-11,24509,32,Masculino,150080
2021-09-22,34110,20,Masculino,150080
2021-08-04,37991,36,Masculino,150080
2021-12-23,51066,35,Masculino,150080
2023-02-12,52227,70,Masculino,150080
2021-06-13,65028,40,Masculino,150080
2021-12-25,72296,42,Masculino,150080
2023-04-01,73835,68,Masculino,150080
2020-10-26,74474,47,Masculino,150080
2023-08-20,81721,12,Masculino,150080
2020-06-23,84962,57,Masculino,150080
2021-03-19,92115,67,Masculino,150080
2023-06-04,96199,48,Masculino,150080
2021-07-13,19823,30,Masculino,150040
2021-10-03,21078,14,Masculino,150040
2023-09-03,28095,67,Masculino,150040
2021-12-17,31235,57,Masculino,150040
2023-03-09,34203,58,Masculino,150040
2020-05-17,58427,17,Masculino,150040
2023-05-15,91847,66,Masculino,150040
2023-11-30,9515,46,Masculino,150009
2023-09-03,15022,19,Masculino,150009
2021-09-12,17471,67,Masculino,150009
2021-03-25,22141,15,Masculino,150009
2021-02-07,66304,34,Masculino,150009
2022-08-28,74610,38,Masculino,150009
2020-03-24,88796,19,Masculino,150009
2020-11-01,93828,34,Masculino,150009
2023-10-30,10545,19,Masculino,150096
2020-07-07,13466,13,Masculino,150096
2023-09-11,17676,31,Masculino,150096
2023-10-28,28110,53,Masculino,150096
2024-06-25,30756,27,Masculino,150096
2023-06-30,34050,64,Masculino,150096
2023-10-25,36583,30,Masculino,150096
2020-02-13,37265,68,Masculino,150096
2024-04-25,54440,65,Masculino,150096
2023-09-15,62498,63,Masculino,150096
2021-12-04,71354,36,Masculino,150096
2024-03-02,73584,56,Masculino,150096
2023-03-01,73791,41,Masculino,150096
2023-12-31,78677,42,Masculino,150096
2024-06-27,78970,25,Masculino,150096
2021-02-27,82602,27,Masculino,150096
2024-03-14,89645,32,Masculino,150096
2021-01-14,90471,41,Masculino,150096
2022-06-22,19549,15,Masculino,150050
2023-03-26,34043,30,Masculino,150050
2020-09-05,35277,70,Masculino,150050
2022-08-29,43986,61,Masculino,150050
2021-02-03,51667,43,Masculino,150050
2022-05-31,75059,63,Masculino,150050
2023-08-23,95922,68,Masculino,150050
2022-12-23,2688,29,Masculino,150056
2023-10-08,7737,15,Masculino,150056
2023-08-22,20124,58,Masculino,150056
2020-01-25,21262,30,Masculino,150056
2024-06-24,22710,36,Masculino,150056
2021-12-20,26572,28,Masculino,150056
2020-08-01,26602,66,Masculino,150056
2022-06-24,27891,66,Masculino,150056
2020-08-24,38144,14,Masculino,150056
2022-02-08,43087,44,Masculino,150056
2020-06-20,49081,13,Masculino,150056
2024-06-15,72712,43,Masculino,150056
2023-09-18,74451,30,Masculino,150056
2024-04-04,82725,18,Masculino,150056
2021-07-05,84466,23,Masculino,150056
2024-06-24,11991,20,Masculino,150501
2022-11-08,14039,29,Masculino,150501
2021-12-08,15907,28,Masculino,150501
2022-05-31,36799,67,Masculino,150501
2020-08-21,42593,69,Masculino,150501
2024-06-23,55382,56,Masculino,150501
2021-08-04,59398,42,Masculino,150501
2024-01-31,76335,66,Masculino,150501
2022-02-11,81868,46,Masculino,150501
2020-03-19,85851,56,Masculino,150501
2020-08-03,87216,27,Masculino,150501
2023-02-26,89723,69,Masculino,150501
2021-09-07,90945,54,Masculino,150501
2020-06-24,90982,62,Masculino,150501
2022-03-03,93573,56,Masculino,150501
2024-06-25,95618,31,Masculino,150501
2023-12-17,4306,49,Masculino,150059
2022-07-31,16729,37,Masculino,150059
2022-02-08,17380,62,Masculino,150059
2022-08-26,17819,57,Masculino,150059
2020-12-03,28431,15,Masculino,150059
2022-01-19,28704,66,Masculino,150059
2022-11-02,28836,16,Masculino,150059
2020-08-20,32177,45,Masculino,150059
2021-06-09,36182,41,Masculino,150059
2020-04-29,42138,42,Masculino,150059
2020-03-09,42895,37,Masculino,150059
2020-09-11,51079,21,Masculino,150059
2021-05-09,59042,23,Masculino,150059
2022-04-05,78990,66,Masculino,150059
2023-06-13,3224,15,Masculino,150300
2023-03-21,3540,42,Masculino,150300
2022-09-01,8925,23,Masculino,150300
2021-01-10,53013,70,Masculino,150300
2022-10-19,92434,16,Masculino,150300
2024-05-07,6301,58,Masculino,152000
2023-12-24,23698,26,Masculino,152000
2022-12-22,30917,51,Masculino,152000
2020-01-23,35341,49,Masculino,152000
2024-01-28,38032,68,Masculino,152000
2023-08-25,39032,22,Masculino,152000
2021-07-15,40204,59,Masculino,152000
2020-12-03,46841,46,Masculino,152000
2024-04-23,51734,12,Masculino,152000
2021-10-05,57595,47,Masculino,152000
2023-09-20,67955,20,Masculino,152000
2023-07-09,98761,41,Masculino,152000
2021-11-26,99668,70,Masculino,152000
2021-02-21,17780,46,Masculino,150299
2020-05-08,20402,47,Masculino,150299
2022-08-31,24588,43,Masculino,150299
2021-08-19,56230,27,Masculino,150299
2020-01-10,79739,32,Masculino,150299
2024-03-15,88048,38,Masculino,150299
2022-04-12,10325,22,Masculino,153000
2022-01-08,11427,51,Masculino,153000
2023-06-05,25066,33,Masculino,153000
2023-03-07,25701,32,Masculino,153000
2022-01-30,58506,36,Masculino,153000
2020-07-08,71098,65,Masculino,153000
2021-06-12,74205,25,Masculino,153000
2023-10-03,82929,15,Masculino,153000
2023-06-19,6436,52,Masculino,157199
2021-09-17,11950,62,Masculino,157199
2021-02-14,24402,25,Masculino,157199
2022-04-08,46814,53,Masculino,157199
2023-11-27,67451,16,Masculino,157199
2020-09-30,84190,19,Masculino,157199
2022-12-01,1035,59,Masculino,157003
2020-08-15,24077,22,Masculino,157003
2024-06-24,42420,64,Masculino,157003
2020-06-07,46962,28,Masculino,157003
2022-07-17,78082,45,Masculino,157003
2023-09-09,94462,67,Masculino,157003
2021-08-06,95490,22,Masculino,157003
2023-04-06,6173,53,Masculino,154103
2024-06-27,31073,66,Masculino,154103
2020-09-29,33942,44,Masculino,154103
2022-05-06,42890,68,Masculino,154103
2021-10-31,47388,33,Masculino,154103
2022-06-16,59811,29,Masculino,154103
2022-03-09,69447,22,Masculino,154103
2022-10-04,82098,19,Masculino,154103
2023-02-27,88389,27,Masculino,154103
2020-09-12,7142,59,Masculino,154007
2020-09-03,19440,17,Masculino,154007
2020-06-08,19689,13,Masculino,154007
2022-10-27,31544,40,Masculino,154007
2020-05-03,34568,52,Masculino,154007
2021-11-15,44464,38,Masculino,154007
2020-02-13,51130,35,Masculino,154007
2023-03-26,52862,15,Masculino,154007
2020-01-31,54374,40,Masculino,154007
2020-01-10,86430,56,Masculino,154007
2023-10-02,11985,43,Masculino,154005
2023-12-26,20107,56,Masculino,154005
2021-03-05,25154,20,Masculino,154005
2023-01-16,46613,51,Masculino,154005
2022-03-20,56162,17,Masculino,154005
2022-10-01,61333,48,Masculino,154005
2022-09-11,74701,56,Masculino,154005
2021-05-31,74814,36,Masculino,154005
2022-03-22,75673,21,Masculino,154005
2022-12-03,80755,24,Masculino,154005
2020-06-09,81103,20,Masculino,154005
2020-08-31,95462,29,Masculino,154005
2021-07-25,13021,46,Masculino,154603
2021-10-27,17049,19,Masculino,154603
2021-02-03,17478,60,Masculino,154603
2020-11-24,52103,68,Masculino,154603
2023-07-30,66218,20,Masculino,154603
2023-09-26,98549,32,Masculino,154603
2021-04-12,8638,66,Masculino,158100
2021-06-29,40319,50,Masculino,158100
2024-01-12,40328,35,Masculino,158100
2022-04-14,79515,44,Masculino,158100
2020-06-18,85015,61,Masculino,158100
2020-08-30,85023,54,Masculino,158100
2023-06-27,85676,61,Masculino,158100
2022-09-20,38246,30,Masculino,155124
2023-07-18,46008,60,Masculino,155124
2021-11-25,63515,45,Masculino,155124
2022-10-04,83227,46,Masculino,155124
2021-09-25,88604,12,Masculino,155124
2021-12-18,97843,21,Masculino,155124
2021-10-22,8040,12,Masculino,156100
2022-03-04,8971,19,Masculino,156100
2024-02-05,86313,13,Masculino,156100
2020-01-09,3660,14,Masculino,472099
2021-12-08,5669,57,Masculino,472099
2020-11-06,28674,34,Masculino,472099
2022-06-08,32420,34,Masculino,472099
2024-03-30,44428,46,Masculino,472099
2020-11-29,49758,64,Masculino,472099
2024-06-20,71888,26,Masculino,472099
2020-07-12,89266,59,Masculino,472099
2020-04-22,97857,33,Masculino,472099
2022-02-15,15784,15,Masculino,474405
2023-07-03,55578,46,Masculino,474405
2023-01-08,3112,63,Masculino,474150
2022-06-23,4555,38,Masculino,474150
2020-01-26,14431,20,Masculino,474150
2023-07-04,25343,37,Masculino,474150
2023-07-17,54766,30,Masculino,474150
2023-10-04,58029,57,Masculino,474150
2020-08-27,64570,26,Masculino,474150
2022-05-03,73741,27,Masculino,474150
2024-02-05,89983,32,Masculino,474150
2021-03-15,2874,41,Masculino,474250
2020-08-22,11189,47,Masculino,474250
2022-09-21,11622,17,Masculino,474250
2020-02-16,16118,40,Masculino,474250
2020-08-28,29475,47,Masculino,474250
2022-10-13,30073,49,Masculino,474250
2023-06-19,49964,14,Masculino,474250
2022-07-29,66336,14,Masculino,474250
2022-12-30,96650,59,Masculino,474250
2021-10-24,99013,67,Masculino,474250
2024-05-08,1623,64,Masculino,471033
