Ano,Mes,ID_Pedido,ID_Cliente,Status_Pedido,Data_Pedido,Data_Envio,Valor_Pedido,Quantidade_Itens,Estado,Cidade,Pais,postal_code
2021,11,44657,35718,Enviado,2021-11-24,2021-11-26,25.0,1,Sergipe,Aracaju,Brasil,49095-000
2021,11,84879,67882,Processando,2021-11-24,1900-01-01,163.19,3,Minas Gerais,Passos,Brasil,37900
2021,11,22248,17729,Enviado,2021-11-23,2021-11-25,24.95,1,São Paulo,São Paulo,Brasil,02675-031
2021,11,20837,16591,Processando,2021-11-22,1900-01-01,30.0,1,São Paulo,Itanhaém,Brasil,11740-000
2021,11,53169,42462,Processando,2021-11-22,1900-01-01,28.99,1,Ceará,Fortaleza,Brasil,60714-222
2021,11,85822,68609,Enviado,2021-11-22,2021-11-23,13.0,1,Pará,null,Brasil,68230-000
2021,11,112813,90182,Processando,2021-11-22,1900-01-01,70.0,1,Paraná,Lapa,Brasil,83750-000
2021,11,18758,14918,Enviado,2021-11-22,2021-11-24,50.0,1,Maranhão,São José de Ribamar,Brasil,65110-000
2021,11,11773,9387,Processando,2021-11-21,1900-01-01,11.18,1,Rio Grande do Sul,Osório,Brasil,95520-000
2021,11,95980,76727,Processando,2021-11-21,1900-01-01,11.99,1,Rio Grande do Sul,Guaíba,Brasil,92500-000
2021,11,101331,81056,Processando,2021-11-21,1900-01-01,9.58,1,Minas Gerais,Esmeraldas,Brasil,35740-000
2021,11,89330,71395,Enviado,2021-11-21,2021-11-23,19.0,1,Amazonas,Manaus,Brasil,69093
2021,11,42845,34297,Processando,2021-11-21,1900-01-01,684.95,2,Alagoas,Maceió,Brasil,57018
2021,11,112536,89952,Processando,2021-11-21,1900-01-01,212.97,4,Bahia,Salvador,Brasil,40301-110
2021,11,45764,36599,Enviado,2021-11-21,2021-11-23,79.95,1,Ceará,Quixeramobim,Brasil,63800-000
2021,11,83304,66616,Enviado,2021-11-21,2021-11-21,168.0,1,Ceará,Baturité,Brasil,62760-000
2021,11,93915,75076,Enviado,2021-11-21,2021-11-24,26.0,1,Paraíba,Queimadas,Brasil,58475-000
2021,11,43540,34850,Processando,2021-11-20,1900-01-01,52.59,1,Bahia,Salvador,Brasil,40301-110
2021,11,46014,36818,Processando,2021-11-20,1900-01-01,10.17,1,Piauí,Oeiras,Brasil,64500-000
2021,11,34296,27403,Enviado,2021-11-20,2021-11-22,69.95,1,Rio Grande do Sul,Bento Gonçalves,Brasil,95700-000
2021,11,82608,66032,Enviado,2021-11-20,2021-11-22,9.99,1,Maranhão,Santa Inês,Brasil,65300-000
2021,11,89022,71153,Processando,2021-11-19,1900-01-01,96.49,2,Rio Grande do Sul,Caxias do Sul,Brasil,95047-500
2021,11,91481,73053,Processando,2021-11-19,1900-01-01,39.5,1,Bahia,Salvador,Brasil,40301-155
2021,11,103583,82824,Enviado,2021-11-19,2021-11-22,36.5,1,Maranhão,null,Brasil,65415-000
2021,11,112225,89704,Enviado,2021-11-18,2021-11-20,190.99,2,Rio Grande do Norte,Natal,Brasil,59052-700
2021,11,119493,95638,Enviado,2021-11-18,2021-11-20,22.21,1,Rio de Janeiro,São Fidélis,Brasil,28400-000
2021,11,114936,91930,Processando,2021-11-18,1900-01-01,79.5,1,Santa Catarina,Rio Negrinho,Brasil,89295-000
2021,11,84013,67166,Enviado,2021-11-18,2021-11-18,208.0,2,Pará,null,Brasil,68890-000
2021,11,102914,82306,Enviado,2021-11-18,2021-11-19,499.0,4,Paraná,Prudentópolis,Brasil,84400-000
2021,11,47303,37790,Processando,2021-11-17,1900-01-01,18.0,1,São Paulo,Limeira,Brasil,13480
2021,11,53033,42337,Processando,2021-11-17,1900-01-01,31.99,1,Rio de Janeiro,Macaé,Brasil,27970-020
2021,11,105713,84488,Processando,2021-11-17,1900-01-01,24.0,1,Ceará,Barbalha,Brasil,63180-000
2021,11,55879,44593,Enviado,2021-11-15,2021-11-17,112.93,2,Distrito Federal,Brasília,Brasil,70200-001
2021,11,572,444,Processando,2021-11-15,1900-01-01,142.84,2,Distrito Federal,Brasília,Brasil,70200-001
2021,11,53833,42980,Processando,2021-11-15,1900-01-01,109.99,2,Minas Gerais,Nova Serrana,Brasil,35519-000
2021,11,47824,38166,Processando,2021-11-14,1900-01-01,25.0,1,Maranhão,Pinheiro,Brasil,65200-000
2021,11,100023,80016,Enviado,2021-11-14,2021-11-14,145.99,3,Goiás,Goiânia,Brasil,74215-030
2021,11,124822,99887,Enviado,2021-11-14,2021-11-14,42.16,1,Mato Grosso do Sul,Paranaíba,Brasil,79500-000
2021,11,90035,71954,Enviado,2021-11-13,2021-11-14,104.94,1,São Paulo,Ubatuba,Brasil,11680-000
2021,11,93591,74792,Enviado,2021-11-13,2021-11-16,54.0,1,Pernambuco,Salgueiro,Brasil,56000-000
2021,11,6277,5011,Processando,2021-11-12,1900-01-01,227.0,2,São Paulo,São Paulo,Brasil,02675-031
2021,11,100383,80319,Processando,2021-11-12,1900-01-01,129.98,1,Distrito Federal,Brasília,Brasil,70297-400
2021,11,14933,11898,Enviado,2021-11-11,2021-11-13,39.98,2,Rio Grande do Norte,Caicó,Brasil,59300-000
2021,11,118285,94695,Enviado,2021-11-11,2021-11-12,28.99,1,Rio Grande do Sul,Igrejinha,Brasil,95650-000
2021,11,80175,64094,Enviado,2021-11-11,2021-11-14,24.0,1,Rio Grande do Norte,Natal,Brasil,59052-700
2021,11,87955,70302,Enviado,2021-11-11,2021-11-13,39.6,1,Ceará,São Benedito,Brasil,62370-000
2021,11,89892,71841,Enviado,2021-11-11,2021-11-13,57.5,2,Rio de Janeiro,São Pedro da Aldeia,Brasil,28940-000
2021,11,99787,79818,Enviado,2021-11-11,2021-11-11,208.5,2,Amazonas,null,Brasil,69830-000
2021,11,101642,81306,Enviado,2021-11-11,2021-11-11,29.99,1,São Paulo,São Paulo,Brasil,02675-031
2021,11,74236,59275,Processando,2021-11-09,1900-01-01,5.5,1,São Paulo,Tremembé,Brasil,12120
2021,11,117305,93903,Processando,2021-11-09,1900-01-01,10.91,1,Acre,null,Brasil,69980-000
2021,11,2415,1877,Enviado,2021-11-09,2021-11-09,172.99,2,Paraná,Londrina,Brasil,86030-030
2021,11,10378,8322,Enviado,2021-11-08,2021-11-08,167.5,2,Minas Gerais,Pará de Minas,Brasil,35661
2021,11,58288,46543,Enviado,2021-11-08,2021-11-10,13.5,1,Rio Grande do Sul,São Lourenço do Sul,Brasil,96170-000
2021,11,26816,21469,Enviado,2021-11-07,2021-11-08,109.99,1,Ceará,Fortaleza,Brasil,60543
2021,11,33618,26865,Processando,2021-11-06,1900-01-01,14.99,1,Rio de Janeiro,Niterói,Brasil,24220-000
2021,11,46297,37006,Processando,2021-11-06,1900-01-01,69.99,1,São Paulo,Caieiras,Brasil,07700-000
2021,11,1486,1151,Enviado,2021-11-05,2021-11-05,105.82,3,Rio de Janeiro,Itaperuna,Brasil,28300-000
2021,11,14443,11499,Processando,2021-11-05,1900-01-01,64.9,1,Sergipe,Nossa Senhora da Glória,Brasil,49680-000
2021,11,16030,12806,Processando,2021-11-05,1900-01-01,49.99,1,Pernambuco,null,Brasil,56460-000
2021,11,23601,18779,Enviado,2021-11-05,2021-11-06,203.2,3,Ceará,Horizonte,Brasil,62880-000
2021,11,115162,92125,Processando,2021-11-04,1900-01-01,18.95,1,Pernambuco,Bodocó,Brasil,56220-000
2021,11,45301,36225,Enviado,2021-11-04,2021-11-05,39.5,1,Santa Catarina,Mafra,Brasil,89300-000
2021,11,9673,7765,Enviado,2021-11-03,2021-11-06,249.98,4,Bahia,Salvador,Brasil,40301-110
2021,11,85669,68496,Processando,2021-11-02,1900-01-01,64.5,1,Distrito Federal,Brasília,Brasil,70655-775
2021,11,96881,77457,Processando,2021-11-02,1900-01-01,300.63,4,Bahia,null,Brasil,48475-000
2021,11,3234,2533,Processando,2021-11-01,1900-01-01,164.44,4,Distrito Federal,Brasília,Brasil,70297-400
2021,11,5179,4085,Enviado,2021-11-01,2021-11-03,14.0,1,Rio Grande do Sul,Gramado,Brasil,95670-000
2021,11,44114,35275,Enviado,2021-11-01,2021-11-03,31.99,1,Paraíba,Santa Helena,Brasil,58340-000
2021,11,83138,66481,Enviado,2021-11-01,2021-11-03,24.98,2,Rio de Janeiro,São Gonçalo,Brasil,24425-285
2021,11,95531,76355,Enviado,2021-11-01,2021-11-02,124.33,4,Distrito Federal,Brasília,Brasil,70297-400
2021,11,111325,88988,Enviado,2021-11-01,2021-11-04,69.95,1,Minas Gerais,Pouso Alegre,Brasil,37550-000
2021,10,56282,44911,Enviado,2021-10-31,2021-11-01,130.0,1,Rio Grande do Sul,Santiago,Brasil,97700-000
2021,10,106621,85195,Processando,2021-10-31,1900-01-01,63.75,1,São Paulo,São Paulo,Brasil,02675-031
2021,10,26614,21293,Processando,2021-10-30,1900-01-01,125.99,3,Maranhão,São Luís,Brasil,65137-000
2021,10,45889,36705,Processando,2021-10-30,1900-01-01,179.0,1,Pará,Tomé-Açu,Brasil,68680-000
2021,10,64236,51333,Processando,2021-10-30,1900-01-01,58.0,1,Minas Gerais,Betim,Brasil,32671-072
2021,10,120313,96275,Enviado,2021-10-30,2021-10-31,25.99,2,Bahia,Dias d'Ávila,Brasil,42850-000
2021,10,122808,98278,Enviado,2021-10-30,2021-11-02,115.0,1,Rio Grande do Sul,Estância Velha,Brasil,93600-000
2021,10,65706,52464,Processando,2021-10-29,1900-01-01,211.34,4,São Paulo,Valinhos,Brasil,13274-465
2021,10,95033,75940,Processando,2021-10-29,1900-01-01,153.94,4,São Paulo,Ibitinga,Brasil,14940-000
2021,10,41753,33394,Enviado,2021-10-28,2021-10-29,15.75,1,Distrito Federal,Brasília,Brasil,70655-775
2021,10,67475,53859,Processando,2021-10-28,1900-01-01,61.15,2,Ceará,Pedra Branca,Brasil,63630-000
2021,10,35055,28030,Enviado,2021-10-28,2021-10-30,77.5,2,Bahia,Salvador,Brasil,40301-155
2021,10,34221,27335,Enviado,2021-10-27,2021-10-29,55.67,2,Rondônia,Ouro Preto do Oeste,Brasil,76920-000
2021,10,114605,91677,Processando,2021-10-26,1900-01-01,39.98,1,Minas Gerais,Divinópolis,Brasil,35502
2021,10,76490,61103,Processando,2021-10-26,1900-01-01,214.1,4,Pará,Igarapé-Açu,Brasil,68725-000
2021,10,51860,41418,Processando,2021-10-25,1900-01-01,52.99,2,Ceará,Quixadá,Brasil,63900-000
2021,10,75198,60054,Processando,2021-10-25,1900-01-01,49.97,2,Minas Gerais,Almenara,Brasil,39900-000
2021,10,41302,33002,Enviado,2021-10-25,2021-10-26,19.99,1,Maranhão,Barreirinhas,Brasil,65590-000
2021,10,9705,7785,Enviado,2021-10-24,2021-10-27,87.12,1,Pernambuco,Tapiraim,Brasil,55130-000
2021,10,65476,52296,Enviado,2021-10-24,2021-10-24,19.95,1,Espírito Santo,Vila Velha,Brasil,29102-020
2021,10,79053,63182,Processando,2021-10-24,1900-01-01,58.0,1,São Paulo,Mairinque,Brasil,18120-000
2021,10,53426,42656,Processando,2021-10-23,1900-01-01,295.0,1,Sergipe,Nossa Senhora da Glória,Brasil,49680-000
2021,10,87933,70287,Processando,2021-10-23,1900-01-01,19.95,1,Paraná,Curitiba,Brasil,82590-300
2021,10,9803,7866,Enviado,2021-10-23,2021-10-26,36.0,1,Mato Grosso,Tangará da Serra,Brasil,78300-000
2021,10,59716,47726,Processando,2021-10-22,1900-01-01,18.95,1,Bahia,Porto Seguro,Brasil,45810-000
2021,10,80629,64453,Enviado,2021-10-22,2021-10-22,46.15,2,São Paulo,Vinhedo,Brasil,13280-000
2021,10,102536,81974,Enviado,2021-10-22,2021-10-24,150.0,1,Bahia,Serrinha,Brasil,48700-000
2021,10,109145,87205,Enviado,2021-10-22,2021-10-24,124.19,2,Distrito Federal,Brasília,Brasil,70297-400
2021,10,101730,81374,Processando,2021-10-21,1900-01-01,25.0,1,Pará,Igarapé-Açu,Brasil,68725-000
2021,10,18912,15047,Enviado,2021-10-21,2021-10-24,68.0,1,São Paulo,Ibaté,Brasil,14815-000
2021,10,48731,38933,Enviado,2021-10-21,2021-10-23,160.0,1,Distrito Federal,Brasília,Brasil,70297-400
2021,10,110866,88610,Enviado,2021-10-21,2021-10-22,33.0,1,Minas Gerais,Montes Claros,Brasil,39402
2021,10,12841,10235,Processando,2021-10-21,1900-01-01,444.99,2,Pará,Abaetetuba,Brasil,68440-000
2021,10,101300,81026,Enviado,2021-10-21,2021-10-21,55.0,1,Rio Grande do Sul,Porto Alegre,Brasil,90450-190
2021,10,62664,50096,Enviado,2021-10-20,2021-10-23,72.0,1,Pará,Augusto Corrêa,Brasil,68610-000
2021,10,81880,65482,Enviado,2021-10-20,2021-10-20,42.0,1,Pernambuco,Sirinhaém,Brasil,55580-000
2021,10,59745,47752,Processando,2021-10-20,1900-01-01,265.94,3,Bahia,Salvador,Brasil,40301-110
2021,10,2691,2089,Enviado,2021-10-20,2021-10-22,45.0,1,Mato Grosso do Sul,Amambaí,Brasil,79990-000
2021,10,43358,34703,Enviado,2021-10-20,2021-10-20,25.0,1,Rio de Janeiro,Niterói,Brasil,24220
2021,10,8372,6713,Enviado,2021-10-19,2021-10-20,388.97,4,Ceará,Eusébio,Brasil,61760-000
2021,10,33891,27072,Enviado,2021-10-19,2021-10-20,30.99,2,Goiás,Morrinhos,Brasil,75650-000
2021,10,48496,38734,Enviado,2021-10-19,2021-10-20,44.99,2,Sergipe,Lagarto,Brasil,49400-000
2021,10,56347,44966,Enviado,2021-10-19,2021-10-20,69.78,2,São Paulo,Penápolis,Brasil,16300-000
2021,10,25944,20714,Enviado,2021-10-19,2021-10-21,29.99,1,Paraíba,João Pessoa,Brasil,58070
2021,10,105591,84396,Enviado,2021-10-18,2021-10-20,669.98,4,Maranhão,null,Brasil,65725-000
2021,10,22157,17660,Processando,2021-10-17,1900-01-01,72.77,2,Rio Grande do Sul,Guaíba,Brasil,92500-000
2021,10,112747,90124,Processando,2021-10-17,1900-01-01,65.0,1,Minas Gerais,Ouro Branco,Brasil,36420-000
2021,10,6098,4859,Processando,2021-10-15,1900-01-01,57.79,2,Rio de Janeiro,Duque de Caxias,Brasil,25213-005
2021,10,5933,4724,Enviado,2021-10-15,2021-10-15,54.98,2,Rio Grande do Sul,Guaíba,Brasil,92500-000
2021,10,66537,53142,Enviado,2021-10-15,2021-10-16,12.9,1,Espírito Santo,Viana,Brasil,29135-000
2021,10,72753,58060,Processando,2021-10-14,1900-01-01,66.05,1,Pará,Paragominas,Brasil,68625
2021,10,2885,2264,Processando,2021-10-14,1900-01-01,49.95,1,São Paulo,Cabreúva,Brasil,13315-000
2021,10,54990,43916,Enviado,2021-10-14,2021-10-16,279.0,1,Maranhão,São Luís,Brasil,65052-050
2021,10,34429,27502,Processando,2021-10-13,1900-01-01,193.98,3,Mato Grosso,Tangará da Serra,Brasil,78300-000
2021,10,84880,67883,Processando,2021-10-13,1900-01-01,13.99,1,Paraná,Maringá,Brasil,87035-510
2021,10,103143,82489,Processando,2021-10-13,1900-01-01,158.0,1,Rio de Janeiro,São João de Meriti,Brasil,25555
2021,10,58373,46628,Enviado,2021-10-13,2021-10-15,12.2,1,Mato Grosso,Campo Verde,Brasil,78840-000
2021,10,113142,90469,Enviado,2021-10-13,2021-10-15,13.11,1,Santa Catarina,Camboriú,Brasil,88340-000
2021,10,84009,67163,Processando,2021-10-13,1900-01-01,26.99,1,Minas Gerais,Frutal,Brasil,38200-000
2021,10,44929,35930,Enviado,2021-10-13,2021-10-13,12.99,1,Rio Grande do Norte,Natal,Brasil,59071
2021,10,30235,24173,Processando,2021-10-12,1900-01-01,40.0,1,Rio de Janeiro,Macaé,Brasil,27970-020
2021,10,32995,26343,Processando,2021-10-11,1900-01-01,33.0,1,Rio Grande do Sul,Osório,Brasil,95520-000
2021,10,114780,91808,Processando,2021-10-11,1900-01-01,595.0,1,Maranhão,null,Brasil,65380-000
2021,10,35206,28142,Enviado,2021-10-11,2021-10-13,84.97,2,Bahia,Salvador,Brasil,40301-110
2021,10,74371,59393,Enviado,2021-10-11,2021-10-13,25.0,1,Ceará,Acaraú,Brasil,62580-000
2021,10,71360,56967,Enviado,2021-10-10,2021-10-12,164.0,1,Pará,Bragança,Brasil,68600-000
2021,10,34755,27771,Processando,2021-10-09,1900-01-01,7.95,1,Ceará,Pacatuba,Brasil,61800-000
2021,10,77217,61713,Processando,2021-10-09,1900-01-01,64.97,2,Rondônia,Guajará-Mirim,Brasil,76850-000
2021,10,62454,49929,Enviado,2021-10-09,2021-10-12,373.66,2,Minas Gerais,João Monlevade,Brasil,35931
2021,10,61820,49434,Processando,2021-10-08,1900-01-01,42.0,1,Amapá,Macapá,Brasil,68907
2021,10,30917,24710,Enviado,2021-10-08,2021-10-10,54.98,2,Ceará,Fortaleza,Brasil,60810-670
2021,10,117058,93686,Enviado,2021-10-08,2021-10-09,3.95,1,Rio Grande do Sul,Canguçu,Brasil,96600-000
2021,10,64718,51716,Processando,2021-10-08,1900-01-01,194.65,2,Mato Grosso do Sul,Maracaju,Brasil,79150-000
2021,10,17396,13863,Enviado,2021-10-08,2021-10-10,71.98,1,Pará,Rondon do Pará,Brasil,68638-000
2021,10,59001,47126,Enviado,2021-10-08,2021-10-10,59.99,1,Pernambuco,Santa Cruz do Capibaribe,Brasil,55190-000
2021,10,67078,53550,Enviado,2021-10-08,2021-10-10,127.0,1,Minas Gerais,Pirapora,Brasil,39270-000
2021,10,17261,13751,Enviado,2021-10-07,2021-10-09,11.9,1,Rio de Janeiro,Itaperuna,Brasil,28300-000
2021,10,45906,36722,Enviado,2021-10-07,2021-10-07,11.99,1,Minas Gerais,Uberlândia,Brasil,38401
2021,10,97304,77808,Enviado,2021-10-07,2021-10-09,24.12,1,Pará,null,Brasil,68620-000
2021,10,28475,22779,Enviado,2021-10-07,2021-10-10,237.71,4,Pará,Vigia,Brasil,68780-000
2021,10,58814,46963,Enviado,2021-10-07,2021-10-09,98.0,1,Maranhão,São José de Ribamar,Brasil,65110-000
2021,10,7998,6399,Processando,2021-10-06,1900-01-01,24.97,1,Ceará,Acaraú,Brasil,62580-000
2021,10,73263,58484,Enviado,2021-10-05,2021-10-06,8.0,1,Santa Catarina,Itapema,Brasil,88220-000
2021,10,101981,81560,Enviado,2021-10-05,2021-10-07,25.0,1,Pará,Santarém,Brasil,68025
2021,10,52011,41525,Processando,2021-10-04,1900-01-01,11.95,1,Mato Grosso,Cuiabá,Brasil,78158-720
2021,10,23420,18636,Enviado,2021-10-04,2021-10-06,36.0,1,Paraná,Rolândia,Brasil,86600-000
2021,10,31710,25332,Enviado,2021-10-03,2021-10-03,46.0,1,São Paulo,Guarujá,Brasil,11432-501
2021,10,66375,53006,Enviado,2021-10-03,2021-10-04,24.99,1,Ceará,Itapajé,Brasil,62600-000
2021,10,117244,93845,Enviado,2021-10-03,2021-10-03,172.0,1,São Paulo,Artur Nogueira,Brasil,13160-000
2021,10,17438,13898,Enviado,2021-10-03,2021-10-03,173.0,1,Maranhão,Paço do Lumiar,Brasil,65060-000
2021,10,40387,32255,Processando,2021-10-02,1900-01-01,424.5,1,Bahia,Salvador,Brasil,40301-110
2021,10,46910,37473,Enviado,2021-10-02,2021-10-04,15.99,1,Ceará,Quixadá,Brasil,63900-000
2021,10,85450,68329,Enviado,2021-10-02,2021-10-04,207.95,2,Rio Grande do Norte,Parnamirim,Brasil,59140-971
2021,9,124436,99588,Processando,2021-09-30,1900-01-01,10.99,1,Goiás,Mineiros,Brasil,75830-000
2021,9,51618,41206,Processando,2021-09-29,1900-01-01,252.03,4,Distrito Federal,Brasília,Brasil,70297-400
2021,9,48025,38326,Enviado,2021-09-29,2021-10-01,15.21,1,Rio de Janeiro,Rio de Janeiro,Brasil,22451-264
2021,9,60302,48217,Enviado,2021-09-28,2021-09-29,8.99,1,Minas Gerais,Guaxupé,Brasil,37800-000
2021,9,54163,43252,Processando,2021-09-28,1900-01-01,150.75,1,Pernambuco,Cabo de Santo Agostinho,Brasil,54590
2021,9,77501,61956,Enviado,2021-09-28,2021-09-28,23.97,1,Minas Gerais,Sete Lagoas,Brasil,35701
2021,9,75122,59990,Enviado,2021-09-27,2021-09-29,117.97,2,Pernambuco,Garanhuns,Brasil,55290-000
2021,9,91362,72956,Enviado,2021-09-27,2021-09-27,27.76,2,Maranhão,Paço do Lumiar,Brasil,65060-000
2021,9,31965,25520,Processando,2021-09-26,1900-01-01,19.99,1,Pará,Parauapebas,Brasil,68515-000
2021,9,74029,59099,Processando,2021-09-26,1900-01-01,650.0,1,São Paulo,Ubatuba,Brasil,11680-000
2021,9,116183,92950,Enviado,2021-09-26,2021-09-26,32.9,1,Pará,Moru,Brasil,68488-000
2021,9,62453,49929,Enviado,2021-09-25,2021-09-27,59.5,1,Minas Gerais,João Monlevade,Brasil,35931
2021,9,63649,50890,Enviado,2021-09-25,2021-09-27,25.99,1,Alagoas,Pilar,Brasil,57150-000
2021,9,53667,42845,Enviado,2021-09-25,2021-09-26,133.5,4,São Paulo,Rio Grande da Serra,Brasil,09450-000
2021,9,103248,82568,Enviado,2021-09-25,2021-09-25,39.0,1,São Paulo,São Paulo,Brasil,02675-031
2021,9,2467,1913,Enviado,2021-09-24,2021-09-27,15.99,1,Espírito Santo,São Gabriel da Palha,Brasil,29780-000
2021,9,52852,42206,Enviado,2021-09-24,2021-09-24,49.0,1,Maranhão,São Bento,Brasil,65235-000
2021,9,57425,45848,Enviado,2021-09-24,2021-09-24,22.99,1,São Paulo,Barretos,Brasil,14781
2021,9,85057,68019,Enviado,2021-09-24,2021-09-27,34.0,1,Ceará,Boa Viagem,Brasil,63870-000
2021,9,57044,45524,Enviado,2021-09-23,2021-09-25,35.0,1,Bahia,Salvador,Brasil,40301-155
2021,9,61833,49448,Enviado,2021-09-22,2021-09-25,42.99,1,Paraná,Ibiporã,Brasil,86200-000
2021,9,74228,59268,Processando,2021-09-22,1900-01-01,79.57,1,São Paulo,São Paulo,Brasil,02675-031
2021,9,96399,77094,Enviado,2021-09-22,2021-09-23,83.95,1,São Paulo,Mirassol,Brasil,15130-000
2021,9,54947,43881,Processando,2021-09-21,1900-01-01,95.47,1,Pará,Marituba,Brasil,67105-290
2021,9,97183,77708,Processando,2021-09-21,1900-01-01,20.0,1,Rio Grande do Norte,São Gonçalo do Amarante,Brasil,59290-000
2021,9,110537,88357,Enviado,2021-09-21,2021-09-22,191.69,2,Ceará,Quixeramobim,Brasil,63800-000
2021,9,9679,7767,Processando,2021-09-21,1900-01-01,47.99,2,Minas Gerais,Ouro Preto,Brasil,35400-000
2021,9,43454,34785,Processando,2021-09-21,1900-01-01,48.97,1,Minas Gerais,Alfenas,Brasil,37130-000
2021,9,63241,50559,Enviado,2021-09-21,2021-09-21,45.5,1,São Paulo,Socorro,Brasil,13960-000
2021,9,99698,79747,Enviado,2021-09-20,2021-09-21,14.99,1,Minas Gerais,Belo Horizonte,Brasil,30180-001
2021,9,74560,59556,Enviado,2021-09-19,2021-09-20,18.5,2,Pernambuco,Agrovila Liberal,Brasil,55550-000
2021,9,72046,57518,Processando,2021-09-19,1900-01-01,26.9,1,Minas Gerais,Montes Claros,Brasil,39402
2021,9,39415,31475,Enviado,2021-09-19,2021-09-21,363.34,3,Espírito Santo,Serra,Brasil,29171
2021,9,3880,3041,Processando,2021-09-17,1900-01-01,451.0,2,Pernambuco,Afogados da Ingazeira,Brasil,56800-000
2021,9,8568,6862,Enviado,2021-09-17,2021-09-18,15.95,1,Paraná,Londrina,Brasil,86079-080
2021,9,87907,70262,Enviado,2021-09-16,2021-09-19,94.0,1,Minas Gerais,Esmeraldas,Brasil,35740
2021,9,27355,21884,Enviado,2021-09-16,2021-09-17,34.99,1,Maranhão,null,Brasil,65530-000
2021,9,121821,97489,Enviado,2021-09-16,2021-09-17,49.99,1,Pará,Ananindeua,Brasil,67033-000
2021,9,121106,96886,Processando,2021-09-15,1900-01-01,45.99,1,Minas Gerais,Belo Horizonte,Brasil,31270-705
2021,9,48037,38337,Processando,2021-09-14,1900-01-01,156.93,3,Pará,Cametá,Brasil,68400-000
2021,9,53697,42868,Processando,2021-09-13,1900-01-01,65.0,1,Mato Grosso,Várzea Grande,Brasil,78120
2021,9,5115,4034,Enviado,2021-09-13,2021-09-15,22.0,1,Distrito Federal,Brasília,Brasil,70655-775
2021,9,35434,28304,Processando,2021-09-13,1900-01-01,85.0,1,Rondônia,Rolim de Moura,Brasil,76940-000
2021,9,40456,32312,Enviado,2021-09-13,2021-09-15,38.0,1,Bahia,Cruz das Almas,Brasil,44380-000
2021,9,124384,99540,Enviado,2021-09-13,2021-09-16,169.5,1,Ceará,Santa Quitéria,Brasil,62280-000
2021,9,50747,40523,Processando,2021-09-12,1900-01-01,77.93,2,Ceará,Fortaleza,Brasil,60540-272
2021,9,57777,46134,Processando,2021-09-12,1900-01-01,79.95,1,São Paulo,São Paulo,Brasil,02675-031
2021,9,4965,3901,Processando,2021-09-11,1900-01-01,59.99,1,Pará,Baião,Brasil,68465-000
2021,9,24149,19240,Enviado,2021-09-11,2021-09-12,49.5,1,São Paulo,Santa Cruz do Rio Pardo,Brasil,18900-000
2021,9,2162,1675,Processando,2021-09-10,1900-01-01,36.95,1,Rio Grande do Sul,Dois Irmãos,Brasil,93950-000
2021,9,20398,16231,Enviado,2021-09-10,2021-09-10,69.49,2,Distrito Federal,Brasília,Brasil,70297-400
2021,9,101609,81272,Enviado,2021-09-09,2021-09-09,38.07,2,Rio Grande do Sul,Porto Alegre,Brasil,90450-190
2021,9,23579,18763,Processando,2021-09-08,1900-01-01,97.0,2,Minas Gerais,Caeté,Brasil,34800-000
2021,9,60089,48049,Enviado,2021-09-08,2021-09-08,105.0,1,São Paulo,Paulínia,Brasil,13140-000
2021,9,109506,87506,Enviado,2021-09-07,2021-09-09,39.99,1,Maranhão,Lago da Pedra,Brasil,65715-000
2021,9,51893,41436,Processando,2021-09-06,1900-01-01,14.76,1,São Paulo,Sumaré,Brasil,13183-091
2021,9,42014,33615,Enviado,2021-09-06,2021-09-07,247.0,2,Distrito Federal,Brasília,Brasil,70297-400
2021,9,10801,8636,Enviado,2021-09-05,2021-09-05,69.49,2,Bahia,Guanambi,Brasil,46430-000
2021,9,1185,909,Processando,2021-09-05,1900-01-01,187.74,1,São Paulo,São Paulo,Brasil,02675-031
2021,9,100225,80176,Processando,2021-09-05,1900-01-01,161.49,3,Minas Gerais,Paracatu,Brasil,38600-000
2021,9,999,768,Enviado,2021-09-05,2021-09-06,325.6,3,Minas Gerais,Esmeraldas,Brasil,35740
2021,9,115624,92492,Enviado,2021-09-04,2021-09-05,13.66,1,São Paulo,Santa Cruz das Palmeiras,Brasil,13650-000
2021,9,3357,2621,Enviado,2021-09-04,2021-09-07,87.5,1,Goiás,Goiânia,Brasil,74465-140
2021,9,120924,96753,Enviado,2021-09-03,2021-09-04,89.22,2,Rio de Janeiro,Rio de Janeiro,Brasil,21072
2021,9,9677,7767,Processando,2021-09-03,1900-01-01,228.99,2,Minas Gerais,Ouro Preto,Brasil,35400-000
2021,9,59756,47762,Enviado,2021-09-03,2021-09-05,49.88,2,Bahia,Conceição do Coité,Brasil,48730-000
2021,9,122930,98375,Enviado,2021-09-03,2021-09-03,19.99,1,Ceará,Pacajus,Brasil,62870-000
2021,9,58638,46840,Enviado,2021-09-02,2021-09-02,12.0,1,Minas Gerais,Muriaé,Brasil,36880-000
2021,9,6318,5043,Processando,2021-09-02,1900-01-01,119.0,1,São Paulo,Mairiporã,Brasil,07600-000
2021,9,122532,98062,Enviado,2021-09-02,2021-09-03,28.0,1,Minas Gerais,Monte Carmelo,Brasil,38500-000
2021,9,83696,66927,Enviado,2021-09-01,2021-09-03,25.0,1,Pernambuco,Ipubi,Brasil,56260-000
